rating,review
30,"The cabin rooms are fairly basic but perfectly adequate. The electricity only functioning from 5pm to 10pm each day is a nuisance, especially for early starts - which is the point of being there! The restaurant staff were friendly and the food was OK. The 'box breakfasts' were generous but American-style. Being able to walk into the ruins in less than 10 minutes is what it is all about."
50,This was touted as the best of the three lodges to stay at when going to Tikal.  I have to agree as while we were there I saw the other two.  This was very convenient to the ruins at Tikal and the hotel staff was very helpful in finding a guide for us.  I use a CPAP so I needed electricity at night and was able to get the hotel to keep the power on to our room for a nominal fee.  The front desk should have had MORE CHANGE for the guests because it was hard to find change to enable us to tip the staff.  The ATM's give you large bills and the front desk did not have change.  The restaurant needs to be staffed a little better also since one night our dinner took almost an hour!
30,"The bungalow was nice and comfortable, electricity saving times were not an issue except on departure day before 6pm, but as the weather had been extremely rainy and I guess the room had been made a few days before we checked in, the sheets felt damp when slipping into them - not a nice sensation!  Food was fairly average, avoid the pasta, which is heavy and tasteless. Traditional dishes are much better.  Staff tries, but is of uneven competence, weak, lukewarm coffee for breakfast. "
40,"I think this place is good value.  Arrived late at night, no reservation, and got US$40 single fan room C-11, not a bungalow.  I think electricity goes off at 10 pm, no problem for me.  Pool looked good.  The service and food at breakfast were good.  Wifi too,  It was quiet there."
40,"We had a truly wonderful visit to Tikal with a stay at the Tikal Inn.  I would like to thank my fellow Trip Advisor reviewers because if not for their warning I might have been truly terrorized by the giant cockroach that I found on my curtain window!  He was dispatched quickly and my husband put something on the floor to close a small gap under the door and we had no further problem.  There were quite a few ants around the bathroom sink at one point, but I killed them and they did not return.  Like my father always used to say - ""it's just nature, little one"".    We had no problems with hot water availability between 6:00AM - 8:00AM, and after the lights went out at 10:00pm, I think I had the best night's sleep I've had in a long time.   I could not hear my neighbors in their"
30,"While many were upset about the limited electricity and hot water, what got me was the inability of the restaurant to manage the dining.  Dinner and breakfast were included in our hotel costs so we ate there two times a day for three days.  They always seemed to have adequate staffing numbers but couldn't seem to manage getting the limited menu food items actually to the table.  Every dinner had soup and yet you would sometimes wait over 3/4 of an hour for the first course of soup.  Getting tea and/or coffee with dinner was impossible and never hot.  The food was american-styled when most likely local food dishes may have been easier and better.  It was frustrating.  For food try the local street vendors at the park entrance.  On the upside, the hotel rooms were clean and"
50,"We really liked our visit to Tikal Inn and would recommend a stay there, despite the higher cost. Overall, it is a relaxing haven and the best thing to do after an exhausting day at the Mayan ruins is to relax by the pool and not have internet!  Pros: - Service was great -- the staff helped us take care of several requests - There were quite a few small animals wandering around the grounds, which was a delight - Breakfast, while limited (with a set menu) is very decent - Bungalow rooms by the pool were spacious enough with a nice, semi-outdoor bathroom. - The hotel package had a sunrise (or sunset) tour included but we couldn't make either...and there was also a free hotel transfer from Flores that we also couldn't make.   Cons: - The included dinner in the package was so-so"
20,"Eight of us were here for 2 nights.  We had read the reviews and weren't expecting much, but it was worse than anticipated.  The entire facility looks like it was designed and constructed in the mid-60's and not much done since then.  The rooms/bathrooms are spartan at best, poor quality linens, polyester sheets/bedspreads, mismatched furniture, no amenities.  The food in the restaurant was plain and over priced.  Any requests to staff were met with a grudging nod.  The ONLY reason to stay here is it's proximity to the ruins."
30,"If you want to get the most out of your stay in Tikal, fork out for one of the 3 hotels at the entrance. Jungle lodge is the biggest and nearest, rooms dark, spotlessly clean, water just about caliente. Food ok, few tourists staying so staff seemed lacklustre."
30,"We stayed at the Jungle Lodge for one night while visiting Tikal. It is a simple and rustic place. While we were there it was pouring down rain, so perhaps we did not see the facility at it's best. Our room was comfortable, the bathroom was beautiful and modern. The food service was OK, not great. But you've got to remember that you are in the middle of a jungle, if you need fine service and haute cuisine, don't come to Tikal. I should also mention that the Jungle Lodge uses it's own generators to provide electricity. I am not sure why thet have to do that, but again, it's a jungle. So the electricity is not always on. They do keep it on from 5:30 PM until 10:30 PM. Presumably you are in bed and asleep by that time.  The staff was helpful and hospitable. The front desk people"
30,"My wife and I stayed 2 nights in a bungalow room. I emailed the lodge in Spanish using Google translate and got prompt replies from reservations. I call it a room rather than a bungalow because it shares a duplex with another bungalow room. The room next door was quiet, but that probably depends on who is staying there.  The room was spacious, clean, and tidy. The shower was large, but hot water was not always available.  Power was turned off at times, but not always at the same time each day. The grounds are beautifully landscaped and maintained, and the bungalows were accessed along stone pathways.  It is very convenient to walking into the park. We visited Flores after we left and were glad we did not have to do that drive every day, although it would have given us better"
50,"Visited Tikal for 2 nights with family (2 teens). We travelled in a private shuttle from Pana overnight and reached Jungle lodge at 7 in the morning and were pleasantly surprised at the reception we got. The staff was very courteous and helpful. The bungalow or cottage or room, whatever they call it, was outstanding. The cleanliness stood out the most. Everything is maintained so well, no cobwebs, or cracks, stains .... The washroom was excellent with a skylight ... so ecofriendly. The surroundings are well maintained, giving you the rustic feel, yet safe and clean. There is a very beautiful pool which we could not use as it was pretty cool in December.  Another notable feature of the Lodge is its restaurant, which not only has a lot of history behind it, but also serves"
40,We stayed one night to visit Tikal and the place is fine. Clean and tidy - nothing fancy or more than what is needed. Power is on for only a few hrs at night and morning - it's an easy walk into the park to tour Mayan ruins.  The bummer was the food at the restaurant and the service - everything took a long time and our breakfast was bland and almost inedible. Dinner and drinks were ok but the two meals at the com idea up the road was much better and authentic.  The fun part was seeing Monkeys while at the pool.    
40,"We stayed 2 nights, which seems to be the norm, and absolutely enjoyed the experience.  We had a bungalow which was spacious and clean with a large shower.  There are back-up lights in the rooms now that charge when the power is on, so you will have adequate lighting for those early mornings preparing for the sunrise trek - an absolute MUST as the howler monkeys sound like huge lions in the pre-dawn quiet of the jungle!  The staff were friendly and helpful with all requests, and we had a lot of fun with them.  The pool is heated (nice surprise) and sitting and watching all the wildlife is great entertainment! It is so worth staying in the park instead of Flores, especially for the sunrise trek, and we felt like the only people on site most of the time."
40,"We were really concerned based on many of the prior reviews but were pleasantly surprised!  The location is perfect and our experience with the staff was great!  We didn't have anyone who was less than helpful or friendly in the 2 nights we stayed.  Sure, the cockroach in our room was not cool, but you're in a rainforest so what do you expect?  We enjoyed the pool, and especially the grounds which were often filled with local wildlife - coatimundi, spider monkeys, toucan, aricari, agouti (and that was just what we saw in a day and a half).  The food was ok, but I would agree with other reviewers - don't get the package deal other than maybe breakfast.  The menu in the restaurant is fairly extensive but your choices if you have the included meal is extremely limited (chicken,"
40,"This is a beautiful place to stay, right in the park enabling visits to the ruins earl in the mornig as the jung,e wakes up - beautiful.  We stayed in a bungalow room and it was great, overlooking a large grassed area on which strange creatures entertained us.  We signed up for a package that included breakfast and dinner each day. We wished we hadn't. When we sat down for our first, evening meal we were given a quite interesting looking menu but when we informed our waiter that we were on the package, this was whisked away and replaced by a three choice main course list.  Ugh! A bowl of spaghetti with absolutely no accompianment was one choice, the other two tastess and unfortunately not forgetable.   Apart from the food we loved everything else about this hotel: howling"
40,you have to remem ber you are in the jungle. the staff were wonderful. Had a bit of trouble with room  when we first checked in . room b6-8 are right next to the bar and do not get much air. there is no airconditioning so air is important. after some discussion we were moved to a bungalow c-10 which was perfect. We had 2 of 3 meals on the meal plan and the chick was adequate and the breakfast quite good. the other meal from the menu was quite acceptable. the pool was clean and very refrreshing. Remember the rolling blackouts as pointed out by others and you have no problems here
50,"The Tikal Inn is perfectly situated a hundred yards from the central point of the Park. It's a beautiful setting - we stayed in one of the bungalows that are 15 feet from the swimming pool. There are rooms in the main building, but can't comment on them. The included dinner and breakfast was very good - they were set meals with a choice of three items. The staff (Orillio and ??? were very courteous and helpful, including carrying our bags to our vehicle. The included sunrise tour is a must do - both the sunrise itself and the sounds of the jungle waking up are unique experiences. We should have left without the discourteous guests that kept everyone else waiting for 45 minutes though (waking up at 3:45 am is bad enough!). There was wildlife in the grounds by the pool for our"
40,"While we didn't come to Tikal for the accommodations, I was pleasantly surprised.  There are only 3 available in the park and this one was planned by our travel agent.  We had 2 rooms to accomodate 4 of us.  Girls vs boys!  The rooms were very nice.  Bathrooms were larger in one than the other including a large shower.  There are mosquito nets on all the beds.  I don't know if that is for decor or bug management, but we used them anyway.  They do provide typical small shampoo & soaps.  Front desk staff were helpful, but not overly pleasant.  He did do everything we asked, so I can't complain.    The restaurant brings on mixed feelings.  The waitress spoke very little english while we spoke very little spanish.  However she was eager to teach us and it made it much more"
20,"The room was nice and clean. The food was horrible, eat next store. The main point is the service. It is as if they don't know what business they are in. Their attitudes were not good. Really? You can't get anyone a cup of coffee before time x even though the flights leave early and there are sunrise tours into the park? The owner needs to get in there and do some serious training. Put the hospitable back into the hospitality business."
30,"Stayed one night, as all the other park hotels were booked.  Very expensive by Guatemalan standards.  Check in was fairly easy and quick and although the front desk people were nice enough, it was obvious that they deal with foreign tourists day in and out and their jobs are a bit of a grind.  Totally understandable though.    Room was perfectly perfunctory.  Double beds, dresser, chifforobe and a bathroom with sizable shower.  There are two chairs for lounging on the patio of the structures (fashioned like a duplex, basically), although we couldn't use them because of the mosquitos.  What I disliked VERY much about the property, although beautifully landscaped and designed (loved the red color) was the sidewalk throughout.  They embedded large chunks of rock into concrete, but"
40,"We were kindly picked up at the airport and taken to the hotel, even made a requested stop for fresh tortillas on the road! Rooms were great, clean and spacious. We loved to listen to nature when going to sleep and waking up. Extremely convenient location, it allowed us to enjoy the park as much as we wanted. Watch out, no hot water during early hours in the morning. Staff was very cordial and helpful. It was our second stay at the hotel, and don't doubt there will be a third!"
50,"Overall, this was the best hotel experience one could reasonably expect in a jungle.  Pros: nice bungalow rooms, good hot water, pleasant little private deck with Adirondack chairs, plenty of wildlife visible even on hotel grounds.  Cons: electricity is on for only a few hours in the morning, 11am-2pm and 5pm to 11pm. Not overnight. Bring a flashlight for every person in your party. Wifi sucks here.   Keep in mind that this is the jungle. There are plenty of very big bugs (cool actually, if you get into that kind of thing). Four star type accomodations are not possible. Howler monkeys can be loud at certain times (again, can be great if you are in the right frame of mind).   Food at this hotel is lousy and overpriced. They are trying to prepare 4 star type international hotel"
50,"We arranged to have the Inn pick us up from the airport in Flores and drive us the 1 hour trip to the park.  Since the Inn is inside the park boundaries, you can be the first to see the sites in the morning and avoid the crowds that arrive around 10am.    We paid for an early-bird tour (starting at 4am) and even did the sunset tour of the ruins (you can stay after normal closing hours at 6pm).  Wonderful, unique experience all around.  The Inn doesn't have power all of the time, but it is sunny and you really only need power at night.  Bring a flashlight and you'll be fine.  The power stays on until 10pm and we were so tired after all the climbing that we were ready to sleep then anyhow.  You are in the midst of a forest, so you can see some bugs.  Bring bug spray.  (This would"
50,"We stayed at Tikal Inn for four nights in February 2013.  The setting is spectacular and if you're interested in getting away from everyday life go to Tikal Inn where you can wake up to the sounds of the jungle and experience first hand the creatures waking up each morning at sunrise.    Yes, electricty is limited during the day, and there are not the five star creature comforts of a five star hotel experience at the Inn or in the park..  Although all staff are not fluent in English they make every effort to make your time at Tikal Inn pleasant and welcoming.  We looked at the experience as being guests in Guatemala and adjusted our expectations accordingly.  Special thanks to Michael and Juan Emanual for the extra efforts you made to make our time at Tikal Inn memorable.  What"
40,That says it all. We were able to make 3 trips into the park as there is too much to take in in one hit. The sunrise tour was a bit of a let down as it was very cloudy but none the less to be up on temple 4 at 5:00am was a unique experience. What followed was an excellent tour of the monuments and wild life by our guide until around 8:00am.  Transport arrangements were made for us to the Belize border. The Ranchon room was fine..... Family of coatis live close by. The dinners were very uninspired but adequate. Same for breakfast. The nearest Comedor is good. Very glad we chose this venue for the temple visits. All the staff are helpful and the pool is a great bonus.
50,"Great location, 5 mins walk from the entrance to the park. We had a poolside bungalow, at $130/night it was worth it.Room was great, absolutely no complaints. Pool is large and clean.Grounds are beautiful, all kinds of animals and birds.The guides are fluent in English, the front desk not so much.Some of the complaints that I've read are most likely from misunderstandings. The staff is very friendly.  Considering the location and the price , it's a great value. Food is fine.You're there to see the ruins not dine 5 star. If you're going on the sunrise tour you have to go with a guide and it's an additional 100Q entrance fee on top of the 150Q day entrance. You do NOT need a guide at sunset. You see both sunrise and sunset from temple 4.Take a flashlight.The park is huge, it's a"
40,"Awesome location,walking distance to park so you can leave for an early hike in the morning and come back for lunch and head right back out again for an evening in the park to listen to the houler monkeys and macaws.the food is outstanding  and the staff very friendly ( not alot of english though) great pool and surroundings.would stay there a again"
40,"The hotel grounds are quite beautiful. We stayed in single private rooms without bathrooms. The rooms are simple but the bed was very comfortable (one of the best I slept in in Guate), the bathrooms clean, and the service was friendly. There is wifi in the lounge area. They have clearly worked very hard to please guests here over the years ad   The lodge is two minutes outside the park, which is very convenient (then again so is everything else if you stay in Tikal and not in Flores/Santa Elena). Unless you camp out, staying in Tikal itself is incredibly expensive compared to everything else in Guatemala. I paid 320Q ($40) for a private room with shared bath at Jungle Lodge, which is about double what I paid anywhere else in the country for a single w/ shared bath, but that's"
40,"Large, attractive rooms, great pool, friendly service in the dining room with very good food made for a very nice visit!  This hotel should get better reviews than it does!Great location for exploring the extensive ruins at Tikal."
40,"Jungle Lodge is a simple place.  The rooms are fairly basic but more than adequate with big bathrooms and mosquito nets and fans over the beds.  Since you'll be out at the Mayan ruins all day and hopefully in the restaurant or bar in the evening, this is just fine.  The staff were more than helpful and friendly and even found us spare (used) tickets when we lost ours and wanted them as a momento. There's free wifi too - not fast, but it isn't anywhere in Northern Guatemala or Belize.  I'd recommend the Jungle Lodge for the above and also because it's right in the Park, right next to the entrance to the ruins - you can stay till dark when everyone else has gone home earlier and easily get back."
50,"This beautiful hotel is situated not 5 mins from the entrance to the site. I arranged for them to pick me up from the airport and they were right there waiting. The staff was always polite and eager to help. My guide, Carlos, was amazing. I did both the sunrise and sunset tour with him and he was extremely knowledgeable about the site and past of the Mayans.  He even arranged for me to upgrade to one of the hotel's private bungalows with ensuite bathroom because the hotel wasn't packed.  And the food at the hotel was amazing.  If you're willing to go above budget on your time in Tikal, I HIGHLY recommend staying here...and ask for Carlos!"
50,"Going to Tikal was a long-time goal of mine, and I was concerned about getting a safe place to stay.  Just got back (November) and The Jungle Lodge exceeded my expectations!  It's in the middle of the wonderful jungle foliage with well-kept gardens, monkeys up above (way high up) and clean bungalows.  There are mosquito nets for the beds, but I was amazed at how few we actually saw (outside).  I'm usually covered with bites no matter what I put on, but I came home with only 2 - both of which I got while visiting the pyramids!   The people who work there are some of the warmest most welcoming I've ever met.  The brothers that own the place are truly interested in knowing you and making sure that everything about your visit is going well for you.  The food is really good - water,"
50,"This place is amazing! We ended up booking through a travel agency in Flores (Myan Princess) failed to mention the hotel provided transportation and convinced us to buy transportation through them (don't go there). When we arrived at the park entrance the shuttle dropped us off and told us to wait in hour till 3pm so our ticket to he park would be good for the next day.  So now not only did Myan Princess make $24 off of us, but we were stranded at the park entrance which is at least 30 min from the hotel! I called the hotel and spoke with Riccardo.  Not only did he call the canopy excursion company at the entrance to provide us transportation, but he also upgraded out room for the stay! At the hotel we needed to setup a shuttle for our friend. We did not know what time her bus"
40,"If you are visiting the ruins at Tikal, this hotel or the Jaguar Inn are your only two options for staying overnight, which I highly recommend that you do if you go there for two reasons: sunset and sunrise tours of the ruins. Also, spending a night in the middle of the jungle is a pretty unique experience. The Hotel Tikal Inn was a good choice - the staff was friendly and the room nice. There is a restaurant at the hotel with overall good food and service. There is also a pool and some deck chairs though we didn't really have time to use, and it didn't seem like anyone else did either. The main attraction is the ruins and the hotel is around a ten minute walk from the start of the park. The ruins are amazing and the park trails well maintained. My only gripe with the hotel is"
40,"First let me start saying that I read the story of the girl that had a problem with the reservation (the hotel said she´s booked 2 nights, but she booked only one). Well, I had a similar issue. My package had the sunrise and sunset tours included, but at the reception they said I only had the sunset. Only after I showed the email they believed me. So, ask for a formal voucher from the hotel via email and bring a copy of the details of your reservation with you.  We stayed at the furthest place from the reception, called El Ranchon. It costed 100 USD a night. The accommodation was simple but nice. No mozzies or insects and nice night of sleep.  The great advantage of staying here is the convenience to visit the park. We had done a day trip. a sunset trip and a sunrise trip. The"
20,"My boyfriend and I stayed here for 1 night in January. I will start on a positive note....The hotel is convenient to see Tikal, and they have a beautiful pool, I will give them that. But the service and the rooms were bad. Upon arriving, they tried to tell me I had booked 2 nights, even though I had only booked one. They said I could not cancel the 2nd night because it was to late and I would have to pay for both nights. I was furious. Thank god I had my ipad with me and had saved all the emails corresponding with the hotel. I showed them the emails I had sent booking only one night. They said they'd get back to me. An hour later, they said it was fine, I didn't have to pay the cancellation fee for the 2nd night. As if they expected me to be thankful for not charging me....even"
40,"This is a very good hotel if you want to visit the ruins of the ancient city of Tikal at sunrise. The rooms are very big and clean, and the hotel has a swimming pool surrounded by beautiful gardens. Hot water is also available, but after 10pm, there is no electricity. The cost of rooms in this hotel is a little more expensive than hotels in the nearest town at Flores, but taking into account the unique location in the center of the ruins of Tikal, the cost is very reasonable."
40,"We can solidly recommend the Jungle Lodge.  Pros:  clean room, quaint surroundings, great location. Friendly staff - especially our guide Carlos and front desk receptionist Kevin, who offered to give us a personally guided tour of Flores.  Cons: we had to change bungalows because there was no power in the first one, but it was accomplished without fuss or drama. The power is controlled by generator and is not always on, but this is standard for all hotels in the park. The food in the restaurant was good, but they were out of a lot of items on the menu. The pool was great. Betsy and Michael"
20,"Our family of 4 stayed here for one night in order to take the sunrise tour at Tikal.  The tour was well worth it.  While we didn't see the sun rise (I think very few people do), hearing the jungle come to life as the sun rose (literally went from silence to cacophony of chirps, grunts groans and screeches in moments) was worth the trip.  This was the only hotel in all of Guatemala where I felt the staff was trying to rip me off.  They didn't come across as honest nor were they particularly helpful.  The room wasn't cheap and the food wasn't good, but making it out on the sunrise tour and having a couple of hours in the park before the crowds arrived was well worth it.  Be prepared to pay too much for a tour guide, transportation and anything else you want, but set the money"
10,"Room was filthy!  Floor in the room was not cleaned and the shower was also very dirty.  The closet reeked of mildew and inside the drawer of the bed stand, there were the moldy remains of something long left behind to rot there.  Employees of the hotel are of little to no help, probably because there are so few options to choose from if you want to stay close to the ruins."
40,"The owner was one of the first guides at Tikal and if you can get him to do a tour for you--very awesome.  At the main reception desk is decent wireless internet, no where else can you find this.  Rooms are comfortable, but no A/C.  Food is excellent from the kitchen, on the pricey side.  The driveway puts you right into the Tikal park, very convenient.  For being out in the jungle, it sure has all the amenities of a normal hotel within reason.  Just remember you are in a very remote part of the world and staying here made it quite comfortable."
30,"It's great to be right in the park, and since we were doing a sunrise tour it was important for us to be there, but $129 for one night is a lot for Belize. The room was clean, but we found a giant tarantula clinging on the curtain (I ran for a cleaning person who chased it out with a broom), and that night a huge scorpion that ran under the dresser (we carefully checked all our luggage before packing the next day). But it is the jungle. The beds had mosquito netting, the windows were screened, and there was a ceiling fan but it was very loud and not that effective, so the night was hot. On the plus side, the hotel packed decent breakfast boxes for our 4:30am tour - due to rain delay we didn't actually go till 6:30, but we ate breakfast at the top of a temple, very cool.  And the"
40,"If you are going to Tikal Ruins, make a stop and stay inside the park. The rooms are comfortable, the restaurant is great and the food is awesome! You can trust in the hotel's guides and enjoy your ride around Tikal. They have internet and pool in the hotel."
50,"We traveled to Tikal for two days without a reservation at any of the hotels so that we could see our options. Hotel Tikal had the best value for our family of four (2 adults, 7 & 10 y/o).   We choose the package and were also given prices for just the room. Our pack included the sunrise & sunset tours as well as breakfasts and dinners. Meals were traditional/basic but filling and the wait staff was great. The tours were a good value for what we needed and kept the kids interest the whole time.   In conclusion let me tell you why I would go back. First, the pool. The kids and I spent many good hours in its clean warm water. Second was after we left and we were just coming into Flores about an hour away. My wife relized that she had left her iPhone in Tikal. Long story short they"
40,"My wife and I actually enjoyed Tikal Inn - we were definitely expecting worse from the previous reviews. Certainly not cheap but included breakfast, dinner and a good guide for the sunrise tour. Can't comment on anything other than the bungalow we stayed in which overlooked the lawn area, but it was clean, had warm water and plenty of space. We got online with our laptop from the restaurant / reception area without any problems. And it's a few minutes walk from the Inn to the ruins entry."
40,"It is made very clear that there is electricity only between certain hours, and to be honest this was not a problem. Our room had a battery light which worked when the power was not on, and I believe all the rooms have these. We had boiling hot water on both nights at around 6.45pm, the power comes on at 6 and starts to heat the water. Mornings did not seem quite as good but a shower at the end of the day suited me fine. We eat all our meals here, no complaints, you are in the jungle so it's not going to be haute cuisine. The choice for included meals is more limited but we found them well cooked and fresh. Staff were always friendly and the guide Ronnie particularly good. Coffee was served before the sunrise tour. Internet not up to much but your on holiday and in the jungle!! "
30,"We stayed here for 3 nights and had a great room. Our room was on the top floor of a quad-plex overlooking the pool. We told them we not going on any sunrise or sunset tours and wanted a quiet room. We booked quite a few months ahead and perhaps that is why we got such a nice room. No bugs anywhere, quiet room and dry towels each day. Dry is the key word here in the jungle as nothing dries at all. Power is on from 6-8 am and 6-10 pm and we knew that. Take a flashlight or headlamp!!! Food was reasonably priced and we only took a package which included breakfast. Much better choices for dinner if you do not do a package plan."
20,Jungle Lodge is in a great setting. The wildlife is fantastic and the rooms are spacious and nestle beautifully amongst the jungle foliage. Overall it is expensive by Guatemala standards and the service was not great. Checking in took far too long and we seemed to be rather a bother to the receptionist. We stayed three nights and although not evident until our last day we discovered they had BED BUGS. A week later and I'm still scratching. 
50,"As an Eagle Scout and much summer camp experience, the Jungle Lodge reminded me of a summer with my troop. I had been staying in upscale hotels prior to the lodge and getting away was a nice feeling. It was simple, extremely simple, but it made it very relaxing. The rooms did not  have air conditioning but a very effective fan. The restaurant was very good and the service was fantastic."
30,"Stayed here and there was nothing wrong with it but more a 3 star hotel that was charging 5 star prices. The rooms were fine, but not air on. The power went off during the night. The girl at reception was very fussy and made everything more difficult than it should have been. The rest of the staff were great and the food was fine, though a bit limited. There was a very quaint soup and desert served without being ordered with dinner. The coffee was not great and sat in the dripped so not sure how fresh it was ever and they often didn't have things that were on the menu. I think if the rates were more reasonable I would have been happy with the place."
50,"I stayed there a few times in May, and everyone just made my stay and my work incredibly amazing.   In other moments I've stayed there with film crews and also incredibly amazing service, even preparing coffee and snacks for very early starts in the morning.  If you love photography, it is also an amazing and stunning place to be."
50,"Rooms were clean. Bathrooms were clean. Not throwing toilet paper into the commode took some getting use to. You cant flush it you have to use the trash can. A little different.  The restaurant had ok foo. Food in Belize was better. Not thrown together but, homemade. They have a nice pool area. They have a small gift shop and a bar. Be careful of them ""NOT HAVING ANY CHANGE"" scam. Don't mail anything from the office because you will get home before it does like... 6 months. The park was bustling with wonderful activity. A lot of people around. Felt safe despite, the warnings of the  guides that at dark it gets a little rowdy. I did not venture back into the park after dark because, I did not want to put getting robbed to the test. Nearby there are several vendors who are nice"
20,"we stayed for 3 nights and were forced to take the ""package"" deal which included food.  We tried to cancel our stay after the first night but they only have a 72 hour policy.  We stuck it out with 5 hours electricity a day and little hot water.  We discoved the Jaquar Inn and Jungle Inn nearby and ate all of our meals there as the food was sub par here.  The front desk was helpful with little resources.  It's obvious that this place has seen better days, it's rundown and very dirty.  Jungle Inn is owner run and it shows.  Wish we could have stayed there (electricity all day, great internet service, good food).  Don't waste your money at Tikal Inn, stay at Jaquar or Jungle"
10,"Very bad experience with this hotel : we arrived at 8pm, got a room undone, full of insects (mosquitoes, bugs, etc).  Junior suites was a joke. The next morning we got up 3.30 for the sunrise tour : no coffee, no lights (even though flashlights promised to us). Food is disgusting and horribly expensive. The price range do not match at any case with the level of the hotel, I guess they take advantage of the monopoly situation. People really treat you as idiots, promising things and letting you down. But worse of all is that they lied to our taxi which came to pick us up to leave saying we were not there so that they can afterwards propose their own local transport instead. We heard from our travel agency that this was not the first time it happened.  So unless you have no other"
40,"I must say I'm always amazed at people who take the time to review a place BUT apparently don't bother to read earlier reviews. Yes power is only on during a brief period each day and yes someone knocked on our door each morning at 3:45 for the tour, but it was still a great time.  The rooms were nice and clean. We had a bungalow next to the pool which was beautiful. Everyone was friendly, even though probably only half the staff spoke English. We had the meal plan, which was dinner and breakfast. Gold service and the food was good. Not five star dining but you are in the jungle. You could stay in Flores for , but this helped make the Tikal experience complete.  My only complaint was we had arranged a shuttle from San Ignacia with the hotel, It never showed. No problem. We"
40,"Fabulous location. The park is right outside your door.  We were originally in bungalow 11 which is a bit more secluded but after torrential downpours (and thus electrical problems) they moved us across from the pool were you could (literally) hear your neighbor urinate at night.  Get up early, do your 4 hours of hiking, go back to the hotel, have a few Gallos, take a swim & have the place to yourself and the coatis & wild turkeys & toucans... P.S.  Bring your flashlight. "
40,"We stayed for two nights for New Year... What a superb location - yes, it's in the jungle, but that's stating the obvious!!  The lodges were clean, comfortable and perfectly adequate... There were mosquito nets over the bed and the bathroom was small but had good facilities. The lodge has a diesel generator - not the most environmentally friendly, so it's switched off overnight between 12 and 6am... We did the 4am start for the sunrise walk and getting dressed in the dark with no hot water... ummmm... added to the experience!! Whilst we were there the food was served as a buffet - the food was ok - quite traditional, but pleasant enough - nothing to write home about. Overall, this lodge is all about the location, right next to the entrance to Tikal - so you can beat the crowds"
40,"The location is great......the rooms where very clean, spacious including the bathroom.  There were no bugs (mosquitos) in the rooms which was great. Waking up in the morning there is something different.  You are able to hear the animals, which is wonderful. Something you don't really hear everyday. The service was excellent especially the front desk srevice. The receptionist Josue was very professional, and his English was very understandable. He is now a tour guide at Tikal and is very informative (highly recommend him can reach him at isaisosa13@hotmail). There is really nothing special about the breakfast.  It is a bit costly for on person, but well worth the stay at least for one night."
40,"Great location to explore the park. Sunrise tour the highlight of a meditative experience. Nice people friendly and helpfull. Menu is ambitious, execution deplorable. But the smiles of the servers help to make you forget how bad it is. "
50,"the hotel is situated in the middle of the jungle and inside the park, so you can easly walk at everytime to go to see the ruins. rooms are very basic but the atmosphere is great. this was the first place buit in the jungle for turist and all around you will make you feel an explorator!"
40,"What to expect from a lodge located in the middle of the jungle? A fantastic stay! Amazing wildlife, (even walking through the room - watch out for the scorpion!) The complex is certainly aging but it was the first hotel built in the Tikal national park when the first explorers came to uncover the ruins. You feel like you're part of the adventure and you live what they lived at the time. It's a great feeling!  The staff is great, we were welcomed by the owner and he gave us a brief history lesson about the Park and its discovery as he grew up in among the explorers.  We walked through the Tikal Inn also but we certainly preferred the Jungle Lodge."
40,"Spent a night in May 2013 at the Jungle Lodge. Due to tight schedule, this was the perfect option, as the this is the only hotel (?) located inside the National Park just few hundred meters from the entrance gate. Would say superb location!. At the garden we photographed parrots, tucans and spider monkeys.  The service was professional and friendly.   The restaurant offers quite basic food.  The rooms are spacious and supplied with a ceiling fan. They are clean, but very basic. Good size bathroom (but we had palm size spiders inside the shower - but I guess, this is part of the jungle experience...).  The hotel can provide excellent and most professional guides. They can also arrange airport pick up.  You pay for the location, not for the comfort, but in any case time spent at"
10,This hotel looks very nice on the web site but if you stay there don't bring your CPAP machine because there is no electricity after 10 PM until 6:30 AM the next morning. Then it goes off again at 8 AM. I stayed there under duress because I had five other people in my party. They pick you up at the airport and take you for over an hour drive into the jungle. Then they tell you there is no electricity all night long. If you have to use the bathroom in the middle of the night make sure you clear a path the night before so you don't trip over the furniture. Think about the food you are eating too. It is not under refrigeration for about 18 each day. I was awaken at 3:45 AM to go on a sunrise tour that I never signed up for. They knock on your door and you stub your toe on furniture
40,"The location cannot be beat.  The staff is fantastic - especially David who works as a server in the ""restaurant"".    You need to remember that you are in the jungle - and it is muggy (if you think your hand laundry is going to dry overnight - dream on!!!) - There is electricity only during certain periods of the day/night (Don't expect ice!) But they do have solar lights that work pretty well if you are getting up at 4am to see sunrise from the top of pyramid 4 (which we tried to do - but with the fog, we just got up and were cold :-(  The menu at the ""restaurant"" doesn't seem to bear any relationship to reality - but the people who work there could not be nicer.  The pool is a nice touch - the kids loved it!  Other than the park, there isn't a whole lot to do, but it doesn't"
40,"The Hotel Tikal Inn is all about location, you can see the ruins at at first light or as the sun is setting or in the middle of the day.  Its barely a walk.  You just have to be a bit more prepaired with cash on you, its hot as sin at night when the power goes off at 10pm in your room.  Then at 4 or something close to that the monkeys are loud as can be.  The food is a good, basic but good.  They honestly try very hard to make you feel comfortable.  Its no Westin Hotel so if thats what your expecting dont stay at this hotel, but a bit of roughing in and considering where you are its a great place."
